customer_id,item,amount_usd,date_purchase,rating,payment_method,date_purchase,year,month,day,weekday
4004,tank top,80.0,19-12-2022,2.9,credit card,2022-12-19,2022,12,19,Monday
4118,tie,42.0,31-08-2023,1.1,cash,2023-08-31,2023,8,31,Thursday
4070,loafers,43.0,26-08-2023,3.6,credit card,2023-08-26,2023,8,26,Saturday
4121,handbag,192.0,27-02-2023,4.5,cash,2023-02-27,2023,2,27,Monday
3991,trousers,73.0,05-10-2022,3.9,credit card,2022-10-05,2022,10,5,Wednesday
3957,blouse,183.0,09-03-2023,2.1,credit card,2023-03-09,2023,3,9,Thursday
4059,backpack,46.0,05-02-2023,4.9,credit card,2023-02-05,2023,2,5,Sunday
4008,boots,78.0,08-03-2023,3.8,cash,2023-03-08,2023,3,8,Wednesday
4117,pajamas,106.0,10-06-2023,5.0,credit card,2023-06-10,2023,6,10,Saturday
4035,tie,172.0,10-02-2023,3.0,cash,2023-02-10,2023,2,10,Friday
4037,sun hat,33.0,02-12-2022,4.4,cash,2022-12-02,2022,12,2,Friday
4104,kimono,81.0,30-09-2023,3.8,cash,2023-09-30,2023,9,30,Saturday
3978,polo shirt,104.0,24-12-2022,3.9,cash,2022-12-24,2022,12,24,Saturday
3985,polo shirt,134.0,13-03-2023,2.1,cash,2023-03-13,2023,3,13,Monday
3997,kimono,10.0,25-01-2023,3.0,credit card,2023-01-25,2023,1,25,Wednesday
4020,polo shirt,197.0,08-11-2022,4.3,credit card,2022-11-08,2022,11,8,Tuesday
4089,polo shirt,,03-09-2023,2.5,cash,2023-09-03,2023,9,3,Sunday
3990,gloves,172.0,09-01-2023,3.9,credit card,2023-01-09,2023,1,9,Monday
4109,pajamas,101.0,05-06-2023,2.3,credit card,2023-06-05,2023,6,5,Monday
4062,hoodie,146.0,05-09-2023,2.6,cash,2023-09-05,2023,9,5,Tuesday
4038,slippers,119.0,14-08-2023,2.5,credit card,2023-08-14,2023,8,14,Monday
4072,romper,136.0,12-03-2023,4.1,credit card,2023-03-12,2023,3,12,Sunday
4079,tie,82.0,27-04-2023,3.7,credit card,2023-04-27,2023,4,27,Thursday
3991,flannel shirt,157.0,20-11-2022,3.7,credit card,2022-11-20,2022,11,20,Sunday
4023,sunglasses,,08-10-2022,4.8,credit card,2022-10-08,2022,10,8,Saturday
4001,jumpsuit,97.0,28-10-2022,3.0,credit card,2022-10-28,2022,10,28,Friday
4108,tank top,22.0,13-06-2023,1.6,credit card,2023-06-13,2023,6,13,Tuesday
4040,poncho,,09-06-2023,3.6,credit card,2023-06-09,2023,6,9,Friday
4029,gloves,127.0,12-06-2023,3.2,cash,2023-06-12,2023,6,12,Monday
4007,tank top,,10-01-2023,4.6,credit card,2023-01-10,2023,1,10,Tuesday
3978,hoodie,50.0,26-08-2023,4.7,credit card,2023-08-26,2023,8,26,Saturday
4063,boots,10.0,27-12-2022,1.6,cash,2022-12-27,2022,12,27,Tuesday
4051,swimsuit,119.0,08-11-2022,3.5,cash,2022-11-08,2022,11,8,Tuesday
4003,t-shirt,186.0,13-06-2023,4.4,credit card,2023-06-13,2023,6,13,Tuesday
4057,scarf,176.0,30-03-2023,4.9,credit card,2023-03-30,2023,3,30,Thursday
4053,jeans,80.0,02-11-2022,4.3,cash,2022-11-02,2022,11,2,Wednesday
4103,swimsuit,,25-01-2023,4.3,credit card,2023-01-25,2023,1,25,Wednesday
4014,sun hat,31.0,04-05-2023,5.0,cash,2023-05-04,2023,5,4,Thursday
3962,onesie,176.0,15-11-2022,3.1,cash,2022-11-15,2022,11,15,Tuesday
3962,blouse,,23-07-2023,2.0,credit card,2023-07-23,2023,7,23,Sunday
4099,shorts,88.0,06-09-2023,4.8,credit card,2023-09-06,2023,9,6,Wednesday
4122,sweater,69.0,01-01-2023,3.7,credit card,2023-01-01,2023,1,1,Sunday
4113,raincoat,33.0,25-10-2022,3.0,cash,2022-10-25,2022,10,25,Tuesday
4117,swimsuit,10.0,16-12-2022,4.3,credit card,2022-12-16,2022,12,16,Friday
4015,jumpsuit,29.0,22-09-2023,4.7,cash,2023-09-22,2023,9,22,Friday
3979,blouse,,21-03-2023,4.3,cash,2023-03-21,2023,3,21,Tuesday
4075,cardigan,184.0,16-08-2023,2.4,credit card,2023-08-16,2023,8,16,Wednesday
4007,overalls,12.0,27-07-2023,4.0,cash,2023-07-27,2023,7,27,Thursday
4024,pants,40.0,03-08-2023,3.6,credit card,2023-08-03,2023,8,3,Thursday
4000,sun hat,118.0,07-11-2022,4.3,cash,2022-11-07,2022,11,7,Monday
3969,tie,132.0,31-07-2023,1.8,credit card,2023-07-31,2023,7,31,Monday
4059,boots,,11-01-2023,3.0,credit card,2023-01-11,2023,1,11,Wednesday
4115,scarf,197.0,23-06-2023,3.0,credit card,2023-06-23,2023,6,23,Friday
4066,gloves,36.0,06-06-2023,1.6,credit card,2023-06-06,2023,6,6,Tuesday
4110,sweater,86.0,09-01-2023,3.0,cash,2023-01-09,2023,1,9,Monday
4023,poncho,,17-01-2023,2.0,cash,2023-01-17,2023,1,17,Tuesday
3995,blouse,44.0,25-05-2023,4.3,cash,2023-05-25,2023,5,25,Thursday
3979,shorts,183.0,22-10-2022,1.4,credit card,2022-10-22,2022,10,22,Saturday
4051,tank top,,07-01-2023,1.1,credit card,2023-01-07,2023,1,7,Saturday
4000,romper,12.0,03-03-2023,3.0,cash,2023-03-03,2023,3,3,Friday
4102,pants,52.0,04-01-2023,1.7,credit card,2023-01-04,2023,1,4,Wednesday
3987,pajamas,194.0,01-03-2023,1.3,credit card,2023-03-01,2023,3,1,Wednesday
3960,camisole,48.0,09-03-2023,4.8,credit card,2023-03-09,2023,3,9,Thursday
4091,jeans,167.0,19-02-2023,2.4,cash,2023-02-19,2023,2,19,Sunday
4068,tank top,65.0,19-05-2023,3.8,cash,2023-05-19,2023,5,19,Friday
4073,belt,,25-02-2023,2.6,credit card,2023-02-25,2023,2,25,Saturday
4083,swimsuit,,10-07-2023,2.7,credit card,2023-07-10,2023,7,10,Monday
3987,sweater,160.0,09-08-2023,2.9,credit card,2023-08-09,2023,8,9,Wednesday
4014,tank top,99.0,02-10-2022,1.2,cash,2022-10-02,2022,10,2,Sunday
4009,skirt,90.0,17-02-2023,1.1,credit card,2023-02-17,2023,2,17,Friday
4005,wallet,73.0,11-06-2023,1.1,cash,2023-06-11,2023,6,11,Sunday
4025,slippers,31.0,10-05-2023,4.4,cash,2023-05-10,2023,5,10,Wednesday
4030,jacket,163.0,15-10-2022,3.2,cash,2022-10-15,2022,10,15,Saturday
4083,onesie,165.0,17-05-2023,3.0,cash,2023-05-17,2023,5,17,Wednesday
4054,loafers,186.0,02-07-2023,3.5,credit card,2023-07-02,2023,7,2,Sunday
3990,coat,,02-05-2023,4.9,credit card,2023-05-02,2023,5,2,Tuesday
4067,jeans,87.0,06-12-2022,1.1,credit card,2022-12-06,2022,12,6,Tuesday
4009,pants,165.0,25-01-2023,3.0,credit card,2023-01-25,2023,1,25,Wednesday
4110,swimsuit,110.0,12-03-2023,4.6,credit card,2023-03-12,2023,3,12,Sunday
4012,pants,23.0,04-11-2022,3.2,cash,2022-11-04,2022,11,4,Friday
4029,hoodie,71.0,04-10-2022,3.0,cash,2022-10-04,2022,10,4,Tuesday
4005,boots,38.0,21-09-2023,3.9,cash,2023-09-21,2023,9,21,Thursday
4064,jacket,173.0,30-05-2023,2.8,cash,2023-05-30,2023,5,30,Tuesday
4003,t-shirt,145.0,01-05-2023,2.0,credit card,2023-05-01,2023,5,1,Monday
4061,sunglasses,13.0,15-03-2023,1.1,cash,2023-03-15,2023,3,15,Wednesday
3994,tie,91.0,10-11-2022,4.1,cash,2022-11-10,2022,11,10,Thursday
3964,pants,,09-08-2023,1.9,cash,2023-08-09,2023,8,9,Wednesday
4031,tunic,155.0,07-11-2022,1.0,credit card,2022-11-07,2022,11,7,Monday
4024,hat,149.0,31-05-2023,4.5,cash,2023-05-31,2023,5,31,Wednesday
4017,onesie,130.0,20-08-2023,4.7,cash,2023-08-20,2023,8,20,Sunday
4115,poncho,28.0,19-10-2022,3.0,credit card,2022-10-19,2022,10,19,Wednesday
4072,blouse,,19-09-2023,3.8,credit card,2023-09-19,2023,9,19,Tuesday
4020,poncho,,14-07-2023,4.7,credit card,2023-07-14,2023,7,14,Friday
4051,flannel shirt,20.0,02-04-2023,1.2,cash,2023-04-02,2023,4,2,Sunday
4106,tank top,111.0,16-11-2022,3.8,cash,2022-11-16,2022,11,16,Wednesday
4122,blazer,170.0,06-06-2023,4.6,cash,2023-06-06,2023,6,6,Tuesday
4074,onesie,116.0,22-09-2023,1.7,credit card,2023-09-22,2023,9,22,Friday
3978,tie,112.0,01-02-2023,2.3,cash,2023-02-01,2023,2,1,Wednesday
3959,camisole,,03-09-2023,1.6,credit card,2023-09-03,2023,9,3,Sunday
4077,trousers,167.0,26-12-2022,1.8,cash,2022-12-26,2022,12,26,Monday
3991,bowtie,,04-07-2023,1.0,cash,2023-07-04,2023,7,4,Tuesday
4039,backpack,,01-08-2023,4.2,cash,2023-08-01,2023,8,1,Tuesday
4058,tank top,,28-03-2023,4.1,credit card,2023-03-28,2023,3,28,Tuesday
4011,t-shirt,49.0,11-11-2022,3.0,cash,2022-11-11,2022,11,11,Friday
4055,cardigan,110.0,16-02-2023,2.4,cash,2023-02-16,2023,2,16,Thursday
4065,shorts,176.0,31-03-2023,4.4,credit card,2023-03-31,2023,3,31,Friday
4109,pants,26.0,16-04-2023,2.8,credit card,2023-04-16,2023,4,16,Sunday
4022,sweater,121.0,08-01-2023,4.6,cash,2023-01-08,2023,1,8,Sunday
3975,backpack,71.0,09-02-2023,1.6,cash,2023-02-09,2023,2,9,Thursday
3981,dress,,20-10-2022,4.8,credit card,2022-10-20,2022,10,20,Thursday
4099,loafers,,07-08-2023,2.8,cash,2023-08-07,2023,8,7,Monday
3972,tunic,126.0,08-11-2022,3.8,credit card,2022-11-08,2022,11,8,Tuesday
3970,hat,24.0,14-07-2023,3.0,cash,2023-07-14,2023,7,14,Friday
4042,trench coat,199.0,01-04-2023,3.8,cash,2023-04-01,2023,4,1,Saturday
4017,coat,54.0,19-06-2023,1.4,cash,2023-06-19,2023,6,19,Monday
4077,t-shirt,,02-10-2022,2.1,cash,2022-10-02,2022,10,2,Sunday
4047,vest,189.0,27-03-2023,2.7,credit card,2023-03-27,2023,3,27,Monday
4112,belt,,28-03-2023,3.0,credit card,2023-03-28,2023,3,28,Tuesday
4110,umbrella,98.0,07-07-2023,4.8,cash,2023-07-07,2023,7,7,Friday
3968,overalls,194.0,11-11-2022,2.6,credit card,2022-11-11,2022,11,11,Friday
3958,sun hat,105.0,19-11-2022,4.6,credit card,2022-11-19,2022,11,19,Saturday
4021,romper,,15-03-2023,1.5,cash,2023-03-15,2023,3,15,Wednesday
4086,sandals,78.0,21-05-2023,3.3,credit card,2023-05-21,2023,5,21,Sunday
4115,sunglasses,40.0,12-02-2023,2.8,cash,2023-02-12,2023,2,12,Sunday
4054,trench coat,17.0,17-02-2023,2.5,cash,2023-02-17,2023,2,17,Friday
4034,blazer,119.0,15-08-2023,1.3,credit card,2023-08-15,2023,8,15,Tuesday
4058,romper,26.0,20-04-2023,1.7,credit card,2023-04-20,2023,4,20,Thursday
4051,gloves,157.0,09-09-2023,3.2,credit card,2023-09-09,2023,9,9,Saturday
3990,belt,137.0,07-04-2023,1.6,credit card,2023-04-07,2023,4,7,Friday
4100,coat,102.0,06-02-2023,3.8,cash,2023-02-06,2023,2,6,Monday
3967,sneakers,,06-08-2023,3.0,credit card,2023-08-06,2023,8,6,Sunday
4105,hoodie,52.0,08-09-2023,3.0,credit card,2023-09-08,2023,9,8,Friday
4002,flannel shirt,75.0,30-11-2022,1.5,cash,2022-11-30,2022,11,30,Wednesday
4023,pajamas,156.0,23-04-2023,3.3,credit card,2023-04-23,2023,4,23,Sunday
4000,blouse,39.0,26-10-2022,3.0,credit card,2022-10-26,2022,10,26,Wednesday
4085,poncho,140.0,29-08-2023,1.5,cash,2023-08-29,2023,8,29,Tuesday
4083,scarf,,10-06-2023,4.4,cash,2023-06-10,2023,6,10,Saturday
4043,vest,13.0,01-06-2023,1.8,credit card,2023-06-01,2023,6,1,Thursday
4076,flip-flops,130.0,03-10-2022,2.9,credit card,2022-10-03,2022,10,3,Monday
3990,sweater,48.0,27-10-2022,3.0,credit card,2022-10-27,2022,10,27,Thursday
3979,gloves,,24-02-2023,3.5,cash,2023-02-24,2023,2,24,Friday
4038,vest,19.0,07-10-2022,4.2,cash,2022-10-07,2022,10,7,Friday
4092,hat,192.0,29-07-2023,1.5,cash,2023-07-29,2023,7,29,Saturday
4067,poncho,117.0,04-02-2023,4.4,credit card,2023-02-04,2023,2,4,Saturday
3993,sun hat,73.0,08-10-2022,3.0,cash,2022-10-08,2022,10,8,Saturday
4023,loafers,194.0,10-03-2023,4.9,credit card,2023-03-10,2023,3,10,Friday
3986,jacket,29.0,14-03-2023,2.0,cash,2023-03-14,2023,3,14,Tuesday
4037,tank top,40.0,10-03-2023,4.4,credit card,2023-03-10,2023,3,10,Friday
3968,overalls,23.0,01-12-2022,1.9,cash,2022-12-01,2022,12,1,Thursday
3989,onesie,,05-07-2023,1.2,credit card,2023-07-05,2023,7,5,Wednesday
4084,leggings,21.0,20-02-2023,4.5,cash,2023-02-20,2023,2,20,Monday
4028,backpack,27.0,11-10-2022,1.1,credit card,2022-10-11,2022,10,11,Tuesday
4049,backpack,82.0,06-02-2023,4.7,credit card,2023-02-06,2023,2,6,Monday
4067,vest,89.0,07-08-2023,3.4,cash,2023-08-07,2023,8,7,Monday
4029,pajamas,151.0,01-10-2023,4.0,cash,2023-10-01,2023,10,1,Sunday
4024,coat,104.0,08-07-2023,3.5,credit card,2023-07-08,2023,7,8,Saturday
4113,sweater,154.0,17-12-2022,4.6,cash,2022-12-17,2022,12,17,Saturday
4024,swimsuit,199.0,01-01-2023,4.0,cash,2023-01-01,2023,1,1,Sunday
4089,backpack,128.0,12-11-2022,3.4,credit card,2022-11-12,2022,11,12,Saturday
4037,belt,136.0,05-07-2023,4.1,cash,2023-07-05,2023,7,5,Wednesday
4068,socks,60.0,14-10-2022,1.1,credit card,2022-10-14,2022,10,14,Friday
3999,sneakers,149.0,15-09-2023,3.0,credit card,2023-09-15,2023,9,15,Friday
4037,skirt,72.0,17-01-2023,3.0,credit card,2023-01-17,2023,1,17,Tuesday
4082,skirt,,30-07-2023,1.6,credit card,2023-07-30,2023,7,30,Sunday
3995,jacket,16.0,15-04-2023,2.5,credit card,2023-04-15,2023,4,15,Saturday
4099,swimsuit,98.0,21-04-2023,2.9,credit card,2023-04-21,2023,4,21,Friday
4119,loafers,187.0,23-12-2022,4.7,credit card,2022-12-23,2022,12,23,Friday
4069,jumpsuit,95.0,22-10-2022,3.1,cash,2022-10-22,2022,10,22,Saturday
3970,trousers,,01-02-2023,2.2,credit card,2023-02-01,2023,2,1,Wednesday
4005,jeans,198.0,22-06-2023,3.0,credit card,2023-06-22,2023,6,22,Thursday
3995,boots,36.0,10-04-2023,4.5,credit card,2023-04-10,2023,4,10,Monday
3970,cardigan,70.0,07-07-2023,3.8,credit card,2023-07-07,2023,7,7,Friday
4015,coat,25.0,12-07-2023,3.4,credit card,2023-07-12,2023,7,12,Wednesday
4003,polo shirt,46.0,24-04-2023,3.3,credit card,2023-04-24,2023,4,24,Monday
3966,skirt,33.0,17-09-2023,1.4,credit card,2023-09-17,2023,9,17,Sunday
4077,jacket,,21-02-2023,2.4,credit card,2023-02-21,2023,2,21,Tuesday
4023,scarf,143.0,19-08-2023,3.5,credit card,2023-08-19,2023,8,19,Saturday
3998,loafers,105.0,22-09-2023,2.1,cash,2023-09-22,2023,9,22,Friday
4076,t-shirt,31.0,12-10-2022,2.2,cash,2022-10-12,2022,10,12,Wednesday
4068,tunic,139.0,04-09-2023,2.3,credit card,2023-09-04,2023,9,4,Monday
3986,blazer,,17-05-2023,4.6,cash,2023-05-17,2023,5,17,Wednesday
4083,socks,29.0,02-07-2023,2.4,credit card,2023-07-02,2023,7,2,Sunday
3967,sun hat,25.0,05-07-2023,4.3,cash,2023-07-05,2023,7,5,Wednesday
4070,socks,43.0,08-10-2022,2.6,cash,2022-10-08,2022,10,8,Saturday
4048,handbag,76.0,18-12-2022,2.7,cash,2022-12-18,2022,12,18,Sunday
4100,dress,110.0,20-04-2023,4.1,cash,2023-04-20,2023,4,20,Thursday
4081,boots,198.0,15-03-2023,1.6,cash,2023-03-15,2023,3,15,Wednesday
4074,sneakers,125.0,21-12-2022,2.2,credit card,2022-12-21,2022,12,21,Wednesday
4083,hoodie,29.0,09-08-2023,2.4,credit card,2023-08-09,2023,8,9,Wednesday
3985,sunglasses,44.0,24-09-2023,2.3,credit card,2023-09-24,2023,9,24,Sunday
3994,sunglasses,159.0,24-03-2023,3.3,cash,2023-03-24,2023,3,24,Friday
3988,dress,,17-11-2022,3.9,cash,2022-11-17,2022,11,17,Thursday
4046,sunglasses,,15-04-2023,3.6,credit card,2023-04-15,2023,4,15,Saturday
3980,onesie,90.0,23-02-2023,4.2,cash,2023-02-23,2023,2,23,Thursday
4009,dress,147.0,21-09-2023,1.7,cash,2023-09-21,2023,9,21,Thursday
4029,sweater,63.0,13-05-2023,3.0,cash,2023-05-13,2023,5,13,Saturday
4003,leggings,128.0,30-09-2023,2.9,credit card,2023-09-30,2023,9,30,Saturday
4000,hoodie,40.0,05-08-2023,3.3,credit card,2023-08-05,2023,8,5,Saturday
4087,blazer,,15-01-2023,1.6,credit card,2023-01-15,2023,1,15,Sunday
4026,t-shirt,87.0,14-01-2023,2.0,cash,2023-01-14,2023,1,14,Saturday
4101,raincoat,188.0,31-01-2023,4.3,credit card,2023-01-31,2023,1,31,Tuesday
4106,tunic,65.0,26-03-2023,1.0,cash,2023-03-26,2023,3,26,Sunday
4011,cardigan,93.0,03-05-2023,4.7,cash,2023-05-03,2023,5,3,Wednesday
4106,vest,,08-12-2022,2.8,cash,2022-12-08,2022,12,8,Thursday
3958,trench coat,101.0,12-01-2023,3.3,credit card,2023-01-12,2023,1,12,Thursday
4091,socks,22.0,30-10-2022,3.3,cash,2022-10-30,2022,10,30,Sunday
4103,leggings,76.0,07-01-2023,1.2,cash,2023-01-07,2023,1,7,Saturday
4003,tunic,54.0,07-08-2023,4.9,cash,2023-08-07,2023,8,7,Monday
4063,vest,,29-05-2023,2.9,cash,2023-05-29,2023,5,29,Monday
3976,camisole,125.0,04-03-2023,1.5,cash,2023-03-04,2023,3,4,Saturday
4020,raincoat,150.0,13-02-2023,2.4,cash,2023-02-13,2023,2,13,Monday
4084,blouse,128.0,12-10-2022,1.2,cash,2022-10-12,2022,10,12,Wednesday
3981,tank top,,16-06-2023,2.1,credit card,2023-06-16,2023,6,16,Friday
4041,umbrella,41.0,18-06-2023,2.1,cash,2023-06-18,2023,6,18,Sunday
3963,skirt,,29-10-2022,4.7,credit card,2022-10-29,2022,10,29,Saturday
4029,trousers,66.0,11-05-2023,1.8,credit card,2023-05-11,2023,5,11,Thursday
3988,tie,,08-06-2023,3.3,cash,2023-06-08,2023,6,8,Thursday
4057,poncho,105.0,23-10-2022,3.0,credit card,2022-10-23,2022,10,23,Sunday
4052,trench coat,175.0,17-06-2023,3.5,credit card,2023-06-17,2023,6,17,Saturday
4108,skirt,,07-08-2023,2.7,credit card,2023-08-07,2023,8,7,Monday
3984,trench coat,29.0,14-07-2023,3.5,cash,2023-07-14,2023,7,14,Friday
4039,jumpsuit,,06-06-2023,2.1,credit card,2023-06-06,2023,6,6,Tuesday
3996,pants,,23-10-2022,4.4,credit card,2022-10-23,2022,10,23,Sunday
3964,jeans,123.0,03-08-2023,3.2,credit card,2023-08-03,2023,8,3,Thursday
3977,slippers,33.0,27-12-2022,1.9,credit card,2022-12-27,2022,12,27,Tuesday
4074,pajamas,94.0,23-10-2022,4.3,credit card,2022-10-23,2022,10,23,Sunday
4079,onesie,,14-09-2023,3.5,credit card,2023-09-14,2023,9,14,Thursday
4073,slippers,22.0,01-12-2022,1.4,cash,2022-12-01,2022,12,1,Thursday
4117,dress,,04-08-2023,4.9,credit card,2023-08-04,2023,8,4,Friday
4025,cardigan,195.0,25-09-2023,2.9,credit card,2023-09-25,2023,9,25,Monday
4109,coat,17.0,12-08-2023,3.0,cash,2023-08-12,2023,8,12,Saturday
3958,pants,119.0,18-11-2022,1.9,credit card,2022-11-18,2022,11,18,Friday
4041,umbrella,,05-07-2023,1.7,cash,2023-07-05,2023,7,5,Wednesday
3968,overalls,57.0,21-09-2023,1.9,credit card,2023-09-21,2023,9,21,Thursday
4116,hoodie,124.0,20-08-2023,2.0,credit card,2023-08-20,2023,8,20,Sunday
4072,handbag,18.0,23-02-2023,3.3,cash,2023-02-23,2023,2,23,Thursday
4040,hoodie,167.0,23-01-2023,2.5,cash,2023-01-23,2023,1,23,Monday
4102,romper,85.0,11-11-2022,1.4,credit card,2022-11-11,2022,11,11,Friday
3990,gloves,150.0,18-11-2022,3.0,credit card,2022-11-18,2022,11,18,Friday
4011,scarf,32.0,12-01-2023,2.8,cash,2023-01-12,2023,1,12,Thursday
3969,umbrella,45.0,15-09-2023,2.5,cash,2023-09-15,2023,9,15,Friday
4121,backpack,174.0,15-12-2022,2.5,credit card,2022-12-15,2022,12,15,Thursday
4029,pants,144.0,19-04-2023,2.1,cash,2023-04-19,2023,4,19,Wednesday
4039,jumpsuit,149.0,13-04-2023,3.0,cash,2023-04-13,2023,4,13,Thursday
3971,romper,107.0,22-11-2022,3.1,credit card,2022-11-22,2022,11,22,Tuesday
3975,coat,101.0,20-11-2022,3.0,credit card,2022-11-20,2022,11,20,Sunday
4097,trench coat,134.0,22-03-2023,4.4,credit card,2023-03-22,2023,3,22,Wednesday
4111,flannel shirt,154.0,04-07-2023,2.5,credit card,2023-07-04,2023,7,4,Tuesday
4054,camisole,109.0,20-02-2023,3.4,credit card,2023-02-20,2023,2,20,Monday
3980,loafers,16.0,12-07-2023,2.5,credit card,2023-07-12,2023,7,12,Wednesday
4059,backpack,66.0,24-03-2023,1.8,credit card,2023-03-24,2023,3,24,Friday
4022,flannel shirt,,16-07-2023,2.6,cash,2023-07-16,2023,7,16,Sunday
4002,jumpsuit,81.0,26-10-2022,2.2,cash,2022-10-26,2022,10,26,Wednesday
4018,trousers,,26-03-2023,3.4,cash,2023-03-26,2023,3,26,Sunday
4059,bowtie,145.0,24-12-2022,1.1,credit card,2022-12-24,2022,12,24,Saturday
3979,blouse,159.0,24-04-2023,2.0,credit card,2023-04-24,2023,4,24,Monday
3962,trousers,50.0,02-02-2023,2.8,credit card,2023-02-02,2023,2,2,Thursday
4010,cardigan,,05-01-2023,2.6,credit card,2023-01-05,2023,1,5,Thursday
3998,swimsuit,78.0,03-09-2023,2.5,credit card,2023-09-03,2023,9,3,Sunday
4056,flip-flops,198.0,02-12-2022,3.9,cash,2022-12-02,2022,12,2,Friday
4060,belt,,28-11-2022,1.4,credit card,2022-11-28,2022,11,28,Monday
4029,dress,66.0,02-08-2023,1.9,credit card,2023-08-02,2023,8,2,Wednesday
4122,romper,109.0,02-09-2023,5.0,cash,2023-09-02,2023,9,2,Saturday
3996,jumpsuit,54.0,26-04-2023,1.7,credit card,2023-04-26,2023,4,26,Wednesday
3987,umbrella,,18-10-2022,3.6,cash,2022-10-18,2022,10,18,Tuesday
4033,pajamas,198.0,02-03-2023,4.2,credit card,2023-03-02,2023,3,2,Thursday
4082,boots,161.0,22-05-2023,4.9,credit card,2023-05-22,2023,5,22,Monday
4067,scarf,,17-09-2023,4.0,credit card,2023-09-17,2023,9,17,Sunday
4036,flip-flops,155.0,11-09-2023,3.0,cash,2023-09-11,2023,9,11,Monday
4111,loafers,154.0,22-12-2022,1.4,credit card,2022-12-22,2022,12,22,Thursday
3990,jacket,136.0,16-12-2022,1.2,cash,2022-12-16,2022,12,16,Friday
4048,pants,54.0,11-10-2022,3.0,credit card,2022-10-11,2022,10,11,Tuesday
3981,sunglasses,33.0,11-03-2023,2.8,cash,2023-03-11,2023,3,11,Saturday
4051,handbag,,25-01-2023,4.4,credit card,2023-01-25,2023,1,25,Wednesday
4088,kimono,15.0,05-08-2023,4.7,credit card,2023-08-05,2023,8,5,Saturday
4008,skirt,10.0,30-05-2023,2.2,credit card,2023-05-30,2023,5,30,Tuesday
4082,t-shirt,167.0,14-09-2023,1.9,cash,2023-09-14,2023,9,14,Thursday
4071,pants,43.0,05-10-2022,3.0,credit card,2022-10-05,2022,10,5,Wednesday
4056,jumpsuit,55.0,02-06-2023,3.0,cash,2023-06-02,2023,6,2,Friday
4078,blazer,92.0,03-06-2023,4.1,credit card,2023-06-03,2023,6,3,Saturday
4025,sun hat,,18-02-2023,4.8,credit card,2023-02-18,2023,2,18,Saturday
4101,hoodie,,06-04-2023,3.2,credit card,2023-04-06,2023,4,6,Thursday
4110,kimono,46.0,01-10-2023,4.6,cash,2023-10-01,2023,10,1,Sunday
4065,skirt,144.0,21-02-2023,4.2,cash,2023-02-21,2023,2,21,Tuesday
3980,overalls,28.0,02-03-2023,3.9,cash,2023-03-02,2023,3,2,Thursday
4065,leggings,179.0,04-06-2023,3.0,credit card,2023-06-04,2023,6,4,Sunday
4051,coat,35.0,24-09-2023,4.3,cash,2023-09-24,2023,9,24,Sunday
4114,cardigan,92.0,31-10-2022,1.5,cash,2022-10-31,2022,10,31,Monday
4004,coat,,01-07-2023,4.0,credit card,2023-07-01,2023,7,1,Saturday
4068,jacket,,14-09-2023,1.6,credit card,2023-09-14,2023,9,14,Thursday
4118,sneakers,173.0,14-09-2023,2.0,credit card,2023-09-14,2023,9,14,Thursday
4066,sunglasses,176.0,11-12-2022,3.0,credit card,2022-12-11,2022,12,11,Sunday
3980,swimsuit,191.0,25-08-2023,4.1,cash,2023-08-25,2023,8,25,Friday
3967,raincoat,187.0,10-01-2023,1.1,credit card,2023-01-10,2023,1,10,Tuesday
4088,hoodie,167.0,11-11-2022,1.2,credit card,2022-11-11,2022,11,11,Friday
4044,jacket,67.0,17-05-2023,1.2,cash,2023-05-17,2023,5,17,Wednesday
4075,hat,54.0,03-11-2022,1.5,cash,2022-11-03,2022,11,3,Thursday
4014,romper,197.0,27-02-2023,4.3,credit card,2023-02-27,2023,2,27,Monday
4122,jumpsuit,42.0,19-04-2023,2.1,cash,2023-04-19,2023,4,19,Wednesday
3996,overalls,,08-11-2022,1.7,credit card,2022-11-08,2022,11,8,Tuesday
4083,sandals,,14-08-2023,2.0,cash,2023-08-14,2023,8,14,Monday
4091,onesie,156.0,22-07-2023,4.0,credit card,2023-07-22,2023,7,22,Saturday
4118,sandals,155.0,24-03-2023,3.0,cash,2023-03-24,2023,3,24,Friday
4122,tunic,,03-02-2023,1.0,cash,2023-02-03,2023,2,3,Friday
4091,bowtie,166.0,24-07-2023,4.2,credit card,2023-07-24,2023,7,24,Monday
3978,backpack,154.0,18-02-2023,2.6,credit card,2023-02-18,2023,2,18,Saturday
4031,blouse,,05-05-2023,2.6,cash,2023-05-05,2023,5,5,Friday
4076,shorts,94.0,07-06-2023,4.8,cash,2023-06-07,2023,6,7,Wednesday
4068,sunglasses,70.0,18-04-2023,2.4,credit card,2023-04-18,2023,4,18,Tuesday
3977,kimono,91.0,28-04-2023,3.9,credit card,2023-04-28,2023,4,28,Friday
4079,dress,,08-12-2022,4.0,credit card,2022-12-08,2022,12,8,Thursday
4033,swimsuit,32.0,28-04-2023,2.6,credit card,2023-04-28,2023,4,28,Friday
3995,cardigan,181.0,02-01-2023,3.0,credit card,2023-01-02,2023,1,2,Monday
3989,vest,95.0,06-02-2023,1.8,credit card,2023-02-06,2023,2,6,Monday
4033,tie,77.0,18-03-2023,2.5,credit card,2023-03-18,2023,3,18,Saturday
